labid	subid	CDI.form	CDI.agerange	CDI.agedays	vocab_nwords	standardized.score.CDI	CDI.error	Notes	subid_unique	standardized.score.CDI.num	language	language_zone	trial_order	method	age_days	age_mo	age_group	nae	gender	second_session	CDI.agemin	CDI.agemax	IDS_pref	CDI.nwords	CDI.prop	z_age_months	CDI.z_age_months	CDI.grouped.z_age_months	z_standardized_CDI	z_vocab_nwords	percentile
babylablmu	69	FRAKIS	18	547	31	26-50	FALSE	filled out web-based version	babylablmu:69	NA	German	Other	3	eyetracking	427	14.0287474332649	12-15 mo	FALSE	F	FALSE	502	594	0.638167938931298	NA	NA	4.22811832196122	-3.17580289703248	-0.290994426518042	NA	-0.868230524810105	63
babylablmu	69	FRAKIS	24	727	396	76-90	FALSE	filled out web-based version	babylablmu:69	NA	German	Other	3	eyetracking	427	14.0287474332649	12-15 mo	FALSE	F	FALSE	685	776	0.638167938931298	NA	NA	4.22811832196122	2.73795480317286	-0.186263619124562	NA	1.55136122397307	82
babylablmu	70	FRAKIS	18	587	376	91-100	TRUE	already aged out; filled out web-based version	babylablmu:70	NA	German	Other	4	eyetracking	449	14.7515400410678	12-15 mo	FALSE	M	FALSE	502	594	0.269722165889272	NA	NA	4.9509109297641	-1.86163451920907	1.02317395130537	NA	1.41878085417673	98
babylablmu	72	FRAKIS	24	732	80	11-25	FALSE	filled out web-based version	babylablmu:72	NA	German	Other	3	eyetracking	398	13.0759753593429	12-15 mo	FALSE	M	FALSE	685	776	0.329787234042553	NA	NA	3.27534624803925	2.90222585040079	-0.0219925718966363	NA	-0.543408618809076	18
babylablmu	74	FRAKIS	18	544	62	51-75	FALSE	filled out web-based version	babylablmu:74	NA	German	Other	4	eyetracking	384	12.6160164271047	12-15 mo	FALSE	F	FALSE	502	594	-0.482832618025751	NA	NA	2.81538731580106	-3.27436552536923	-0.389557054854797	NA	-0.662730951625781	76
babylablmu	74	FRAKIS	24	730	499	91-100	FALSE	filled out web-based version	babylablmu:74	NA	German	Other	4	eyetracking	384	12.6160164271047	12-15 mo	FALSE	F	FALSE	685	776	-0.482832618025751	NA	NA	2.81538731580106	2.83651743150962	-0.0877009907878068	NA	2.23415012842421	96
babylablmu	79	FRAKIS	18	540	34	26-50	FALSE	filled out web-based version	babylablmu:79	NA	German	Other	3	eyetracking	303	9.95482546201232	9-12 mo	FALSE	M	FALSE	502	594	0.492014950730547	NA	NA	0.154196350708655	-3.40578236315158	-0.520973892637138	NA	-0.848343469340654	65
babylablmu	79	FRAKIS	24	740	60	11-25	FALSE	filled out web-based version	babylablmu:79	NA	German	Other	3	eyetracking	303	9.95482546201232	9-12 mo	FALSE	M	FALSE	685	776	0.492014950730547	NA	NA	0.154196350708655	3.16505952596547	0.240841103668045	NA	-0.675988988605414	13
babylablmu	80	FRAKIS	24	727	370	51-75	FALSE	filled out web-based version	babylablmu:80	NA	German	Other	2	eyetracking	377	12.3860369609856	12-15 mo	FALSE	F	FALSE	685	776	0.975062344139651	NA	NA	2.58540784968196	2.73795480317286	-0.186263619124562	NA	1.37900674323783	78
babylabnijmegen	ba05912	NCDI	18	552	134	88.93	FALSE	NA	babylabnijmegen:ba05912	88.93	Dutch	Other	1	hpp	348	11.4332648870637	9-12 mo	FALSE	M	FALSE	502	594	0.369695243520365	NA	NA	1.63263577575999	-3.01153184980455	-0.126723379290115	1.60691293976934	-0.185441620358962	NA
babylabnijmegen	ba01912	NCDI	18	543	41	38.33	FALSE	NA	babylabnijmegen:ba01912	38.33	Dutch	Other	1	hpp	323	10.611909650924	9-12 mo	FALSE	F	FALSE	502	594	0.00569368001518309	NA	NA	0.81128053962036	-3.30721973481482	-0.422411264300382	-0.151220212753787	-0.801940339911936	NA
babylabnijmegen	ba16912	NCDI	18	543	42	60	FALSE	NA	babylabnijmegen:ba16912	60	Dutch	Other	4	hpp	332	10.9075975359343	9-12 mo	FALSE	M	FALSE	502	594	0.103145110124173	NA	NA	1.10696842463063	-3.30721973481482	-0.422411264300382	0.601719419957202	-0.795311321422119	NA
babylabnijmegen	ba1069	NCDI	18	549	266	96.36	FALSE	NA	babylabnijmegen:ba1069	96.36	Dutch	Other	1	hpp	270	8.87063655030801	6-9 mo	FALSE	M	FALSE	502	594	1.34079348931841	NA	NA	-0.929992560995657	-3.11009447814131	-0.225286007626871	1.86507359833153	0.689588820296871	NA
babylabnijmegen	ba0669	NCDI	18	539	82	62.5	FALSE	NA	babylabnijmegen:ba0669	62.5	Dutch	Other	1	hpp	253	8.31211498973306	6-9 mo	FALSE	F	FALSE	502	594	0.402513841089331	NA	NA	-1.48851412157061	-3.43863657259716	-0.553828102082723	0.688583706149056	-0.530150581829442	NA
babylabnijmegen	ba1169	NCDI	18	558	17	17.86	FALSE	NA	babylabnijmegen:ba1169	17.86	Dutch	Other	4	hpp	255	8.37782340862423	6-9 mo	FALSE	F	FALSE	502	594	-0.141417273995968	NA	NA	-1.42280570267943	-2.81440659313104	0.0704018773833958	-0.862464988092687	-0.961036783667542	NA
babylabnijmegen	ba2269	NCDI	18	541	74	59.5	FALSE	NA	babylabnijmegen:ba2269	59.5	Dutch	Other	3	hpp	270	8.87063655030801	6-9 mo	FALSE	F	FALSE	502	594	0.139790216645427	NA	NA	-0.929992560995657	-3.37292815370599	-0.488119683191553	0.584346562718832	-0.583182729747978	NA
babylabnijmegen	ba2069	NCDI	18	548	202	93.83	FALSE	NA	babylabnijmegen:ba2069	93.83	Dutch	Other	4	hpp	263	8.64065708418891	6-9 mo	FALSE	M	FALSE	502	594	0.501184668989547	NA	NA	-1.15997202711475	-3.14294868758689	-0.258140217072456	1.77716694070537	0.265331636948588	NA
babylabnijmegen	ba1369	NCDI	18	545	42	60	FALSE	NA	babylabnijmegen:ba1369	60	Dutch	Other	3	hpp	252	8.27926078028747	6-9 mo	FALSE	M	FALSE	502	594	-0.0100988549889766	NA	NA	-1.52136833101619	-3.24151131592365	-0.356702845409212	0.601719419957202	-0.795311321422119	NA
babylabnijmegen	ba0969	NCDI	18	536	17	17.86	FALSE	NA	babylabnijmegen:ba0969	17.86	Dutch	Other	3	hpp	228	7.49075975359343	6-9 mo	FALSE	F	FALSE	502	594	0.117044930150606	NA	NA	-2.30986935771024	-3.53719920093392	-0.652390730419479	-0.862464988092687	-0.961036783667542	NA
babylabnijmegen	ba1269	NCDI	18	532	72	71.25	FALSE	NA	babylabnijmegen:ba1269	71.25	Dutch	Other	3	hpp	231	7.58932238193019	6-9 mo	FALSE	M	FALSE	502	594	-0.109333802074178	NA	NA	-2.21130672937348	-3.66861603871626	-0.78380756820182	0.992608707820545	-0.596440766727611	NA
babylabnijmegen	ba0569	NCDI	18	538	52	64.55	FALSE	NA	babylabnijmegen:ba0569	64.55	Dutch	Other	2	hpp	208	6.83367556468173	6-9 mo	FALSE	M	FALSE	502	594	-0.110091743119266	NA	NA	-2.96695354662194	-3.47149078204275	-0.586682311528308	0.759812420826376	-0.72902113652395	NA
babylabnijmegen	ba0869	NCDI	18	537	30	50	FALSE	NA	babylabnijmegen:ba0869	50	Dutch	Other	2	hpp	209	6.86652977412731	6-9 mo	FALSE	M	FALSE	502	594	-0.14658764157033	NA	NA	-2.93409933717636	-3.50434499148833	-0.619536520973894	0.254262275189787	-0.874859543299922	NA
babylabnijmegen	ba0269	NCDI	18	536	95	67.73	FALSE	NA	babylabnijmegen:ba0269	67.73	Dutch	Other	4	hpp	206	6.76796714579055	6-9 mo	FALSE	F	FALSE	502	594	0.450840812957805	NA	NA	-3.03266196551311	-3.53719920093392	-0.652390730419479	0.870303792862415	-0.443973341461822	NA
babylabnijmegen	ba18912	NCDI	18	556	35	53.57	FALSE	NA	babylabnijmegen:ba18912	53.57	Dutch	Other	3	hpp	287	9.42915811088296	9-12 mo	FALSE	M	FALSE	502	594	-0.792808988764045	NA	NA	-0.371471000420708	-2.88011501202221	0.00469345849222539	0.378304475871754	-0.841714450850837	NA
babylabnijmegen	ba1869	NCDI	18	545	81	62.14	FALSE	NA	babylabnijmegen:ba1869	62.14	Dutch	Other	1	hpp	217	7.12936344969199	6-9 mo	FALSE	F	FALSE	502	594	0.400045995515437	NA	NA	-2.67126566161167	-3.24151131592365	-0.356702845409212	0.676075248937429	-0.536779600319259	NA
babylabnijmegen	ba2369	NCDI	18	551	26	26.67	FALSE	NA	babylabnijmegen:ba2369	26.67	Dutch	Other	1	hpp	249	8.18069815195072	6-9 mo	FALSE	F	FALSE	502	594	-0.107276362687994	NA	NA	-1.61993095935295	-3.04438605925014	-0.159577588735701	-0.556355243552594	-0.90137561725919	NA
babylabnijmegen	ba1569	NCDI	18	537	26	26.67	FALSE	NA	babylabnijmegen:ba1569	26.67	Dutch	Other	4	hpp	214	7.03080082135524	6-9 mo	FALSE	F	FALSE	502	594	0.373263236950807	NA	NA	-2.76982828994843	-3.50434499148833	-0.619536520973894	-0.556355243552594	-0.90137561725919	NA
babylabnijmegen	ba28912	NCDI	18	547	41	38.33	FALSE	NA	babylabnijmegen:ba28912	38.33	Dutch	Other	1	hpp	358	11.7618069815195	9-12 mo	FALSE	F	FALSE	502	594	-0.031114952463267	NA	NA	1.96117787021584	-3.17580289703248	-0.290994426518042	-0.151220212753787	-0.801940339911936	NA
babylabnijmegen	ba24912	NCDI	18	541	55	50	FALSE	NA	babylabnijmegen:ba24912	50	Dutch	Other	1	hpp	350	11.4989733059548	9-12 mo	FALSE	F	FALSE	502	594	0.744073536526367	NA	NA	1.69834419465116	-3.37292815370599	-0.488119683191553	0.254262275189787	-0.709134081054499	NA
babylabnijmegen	ba2669	NCDI	18	553	40	58	FALSE	NA	babylabnijmegen:ba2669	58	Dutch	Other	3	hpp	245	8.04928131416838	6-9 mo	FALSE	M	FALSE	502	594	0.372864891119566	NA	NA	-1.75134779713529	-2.97867764035897	-0.0938691698445303	0.532227991003719	-0.808569358401753	NA
babylabnijmegen	ba2769	NCDI	18	539	178	88.44	FALSE	NA	babylabnijmegen:ba2769	88.44	Dutch	Other	4	hpp	245	8.04928131416838	6-9 mo	FALSE	F	FALSE	502	594	-0.069607128846046	NA	NA	-1.75134779713529	-3.43863657259716	-0.553828102082723	1.58988753967573	0.106235193192982	NA
babylabnijmegen	ba30912	NCDI	18	540	34	32.86	FALSE	NA	babylabnijmegen:ba30912	32.86	Dutch	Other	4	hpp	302	9.92197125256673	9-12 mo	FALSE	F	FALSE	502	594	0.321306494492974	NA	NA	0.12134214126307	-3.40578236315158	-0.520973892637138	-0.341279270941563	-0.848343469340654	NA
babylabnijmegen	ba2969	NCDI	18	549	39	36.67	FALSE	NA	babylabnijmegen:ba2969	36.67	Dutch	Other	2	hpp	214	7.03080082135524	6-9 mo	FALSE	F	FALSE	502	594	0.239613180515759	NA	NA	-2.76982828994843	-3.11009447814131	-0.225286007626871	-0.208898098785178	-0.81519837689157	NA
babylabnijmegen	ba2969	NCDI	24	718	146	16.3	FALSE	NA	babylabnijmegen:ba2969	16.3	Dutch	Other	2	hpp	214	7.03080082135524	6-9 mo	FALSE	F	FALSE	685	776	0.239613180515759	NA	NA	-2.76982828994843	2.44226691816259	-0.481951504134829	-0.916668302676404	-0.105893398481159	NA
babylabnijmegen	ba1369	NCDI	24	727	467	89.58	FALSE	NA	babylabnijmegen:ba1369	89.58	Dutch	Other	3	hpp	252	8.27926078028747	6-9 mo	FALSE	M	FALSE	685	776	-0.0100988549889766	NA	NA	-1.52136833101619	2.73795480317286	-0.186263619124562	1.62949765417922	2.02202153675007	NA
babylabnijmegen	ba0869	NCDI	24	722	333	69.31	FALSE	NA	babylabnijmegen:ba0869	69.31	Dutch	Other	2	hpp	209	6.86652977412731	6-9 mo	FALSE	M	FALSE	685	776	-0.14658764157033	NA	NA	-2.93409933717636	2.57368375594493	-0.350534666352488	0.925202021735666	1.1337330591146	NA
babylabnijmegen	ba30912	NCDI	24	722	71	3.14	FALSE	NA	babylabnijmegen:ba30912	3.14	Dutch	Other	4	hpp	302	9.92197125256673	9-12 mo	FALSE	F	FALSE	685	776	0.321306494492974	NA	NA	0.12134214126307	2.57368375594493	-0.350534666352488	-1.37392190519032	-0.603069785217428	NA
babylabnijmegen	ba1969	NCDI	24	741	63	8.33	FALSE	NA	babylabnijmegen:ba1969	8.33	Dutch	Other	2	hpp	262	8.60780287474333	6-9 mo	FALSE	M	FALSE	685	776	0.307943772474665	NA	NA	-1.19282623656034	3.19791373541105	0.273695313113631	-1.19359164705603	-0.656101933135964	NA
babylabnijmegen	ba0269	NCDI	24	716	497	87.61	FALSE	NA	babylabnijmegen:ba0269	87.61	Dutch	Other	4	hpp	206	6.76796714579055	6-9 mo	FALSE	F	FALSE	685	776	0.450840812957805	NA	NA	-3.03266196551311	2.37655849927142	-0.547659923026	1.56104859666004	2.22089209144458	NA
babylabnijmegen	ba1269	NCDI	24	719	495	92.79	FALSE	NA	babylabnijmegen:ba1269	92.79	Dutch	Other	3	hpp	231	7.58932238193019	6-9 mo	FALSE	M	FALSE	685	776	-0.109333802074178	NA	NA	-2.21130672937348	2.47512112760818	-0.449097294689244	1.74103139764956	2.20763405446494	NA
babylabnijmegen	ba15912	NCDI	24	740	513	89.43	FALSE	NA	babylabnijmegen:ba15912	89.43	Dutch	Other	4	hpp	356	11.6960985626283	9-12 mo	FALSE	F	FALSE	685	776	-0.0842945874001775	NA	NA	1.89546945132467	3.16505952596547	0.240841103668045	1.62428579700771	2.32695638728165	NA
babylabnijmegen	ba24912	NCDI	24	720	652	99	FALSE	NA	babylabnijmegen:ba24912	99	Dutch	Other	1	hpp	350	11.4989733059548	9-12 mo	FALSE	F	FALSE	685	776	0.744073536526367	NA	NA	1.69834419465116	2.50797533705376	-0.416243085243659	1.95680228455012	3.2483899573662	NA
babylabnijmegen	ba0669	NCDI	24	719	478	85.46	FALSE	NA	babylabnijmegen:ba0669	85.46	Dutch	Other	1	hpp	253	8.31211498973306	6-9 mo	FALSE	F	FALSE	685	776	0.402513841089331	NA	NA	-1.48851412157061	2.47512112760818	-0.449097294689244	1.48634531053504	2.09494074013806	NA
babylabnijmegen	ba2269	NCDI	24	731	303	53.93	FALSE	NA	babylabnijmegen:ba2269	53.93	Dutch	Other	3	hpp	270	8.87063655030801	6-9 mo	FALSE	F	FALSE	685	776	0.139790216645427	NA	NA	-0.929992560995657	2.8693716409552	-0.0548467813422216	0.390812933083381	0.934862504420097	NA
babylabnijmegen	ba1569	NCDI	24	728	413	78.53	FALSE	NA	babylabnijmegen:ba1569	78.53	Dutch	Other	4	hpp	214	7.03080082135524	6-9 mo	FALSE	F	FALSE	685	776	0.373263236950807	NA	NA	-2.76982828994843	2.77080901261844	-0.153409409678977	1.24555750921122	1.66405453829996	NA
babylabnijmegen	ba16912	NCDI	24	718	405	81.54	FALSE	NA	babylabnijmegen:ba16912	81.54	Dutch	Other	4	hpp	332	10.9075975359343	9-12 mo	FALSE	M	FALSE	685	776	0.103145110124173	NA	NA	1.10696842463063	2.44226691816259	-0.481951504134829	1.35014210978622	1.61102239038142	NA
babylabnijmegen	ba1169	NCDI	24	743	113	9.11	FALSE	NA	babylabnijmegen:ba1169	9.11	Dutch	Other	4	hpp	255	8.37782340862423	6-9 mo	FALSE	F	FALSE	685	776	-0.141417273995968	NA	NA	-1.42280570267943	3.26362215430222	0.339403732004801	-1.16648998976418	-0.324651008645118	NA
babylabnijmegen	ba2369	NCDI	24	719	122	10.83	FALSE	NA	babylabnijmegen:ba2369	10.83	Dutch	Other	1	hpp	249	8.18069815195072	6-9 mo	FALSE	F	FALSE	685	776	-0.107276362687994	NA	NA	-1.61993095935295	2.47512112760818	-0.449097294689244	-1.10672736086418	-0.264989842236765	NA
babylabnijmegen	ba08912	NCDI	24	728	273	60.4	FALSE	NA	babylabnijmegen:ba08912	60.4	Dutch	Other	3	hpp	341	11.2032854209446	9-12 mo	FALSE	M	FALSE	685	776	0.131853785900783	NA	NA	1.40265630964089	2.77080901261844	-0.153409409678977	0.615617705747899	0.735991949725589	NA
babylabnijmegen	ba18912	NCDI	24	723	159	30.46	FALSE	NA	babylabnijmegen:ba18912	30.46	Dutch	Other	3	hpp	287	9.42915811088296	9-12 mo	FALSE	M	FALSE	685	776	-0.792808988764045	NA	NA	-0.371471000420708	2.60653796539052	-0.317680456906903	-0.424668985685743	-0.0197161581135395	NA
babylabnijmegen	ba0569	NCDI	24	738	80	11.67	FALSE	The DoB of the child, filled in by parents, was wrong (same year as DoT). The correct DoB is retrieved from the database and replaced manually	babylabnijmegen:ba0569	11.67	Dutch	Other	2	hpp	208	6.83367556468173	6-9 mo	FALSE	M	FALSE	685	776	-0.110091743119266	NA	NA	-2.96695354662194	3.0993511070743	0.175132684776875	-1.07754096070372	-0.543408618809076	NA
babylabnijmegen	ba28912	NCDI	24	716	176	23.33	FALSE	NA	babylabnijmegen:ba28912	23.33	Dutch	Other	1	hpp	358	11.7618069815195	9-12 mo	FALSE	F	FALSE	685	776	-0.031114952463267	NA	NA	1.96117787021584	2.37655849927142	-0.547659923026	-0.67240592990491	0.0929771562133481	NA
babylabnijmegen	ba2769	NCDI	24	717	455	83.14	FALSE	NA	babylabnijmegen:ba2769	83.14	Dutch	Other	4	hpp	245	8.04928131416838	6-9 mo	FALSE	F	FALSE	685	776	-0.069607128846046	NA	NA	-1.75134779713529	2.40941270871701	-0.514805713580414	1.405735252949	1.94247331487227	NA
babylabnijmegen	ba1769	NCDI	24	737	205	30	FALSE	Agedays is calculated on the enddate of the survey i.o. the DoT in by parents, because this date (the day the questionnaire was filled in) was not valid	babylabnijmegen:ba1769	30	Dutch	Other	2	hpp	266	8.73921971252567	6-9 mo	FALSE	F	FALSE	685	776	-0.440099537859936	NA	NA	-1.061409398778	3.06649689762871	0.14227847533129	-0.440652014345044	0.285218692418039	NA
babylabnijmegen	ba05912	NCDI	24	733	540	99	FALSE	NA	babylabnijmegen:ba05912	99	Dutch	Other	1	hpp	348	11.4332648870637	9-12 mo	FALSE	M	FALSE	685	776	0.369695243520365	NA	NA	1.63263577575999	2.93508005984637	0.0108616375489489	1.95680228455012	2.50593988650671	NA
babylabnijmegen	ba0969	NCDI	24	714	208	30.58	FALSE	NA	babylabnijmegen:ba0969	30.58	Dutch	Other	3	hpp	228	7.49075975359343	6-9 mo	FALSE	F	FALSE	685	776	0.117044930150606	NA	NA	-2.30986935771024	2.31085008038025	-0.61336834191717	-0.420499499948534	0.305105747887489	NA
babylabnijmegen	ba2069	NCDI	24	729	487	91.86	FALSE	NA	babylabnijmegen:ba2069	91.86	Dutch	Other	4	hpp	263	8.64065708418891	6-9 mo	FALSE	M	FALSE	685	776	0.501184668989547	NA	NA	-1.15997202711475	2.80366322206403	-0.120555200233392	1.70871788318619	2.15460190654641	NA
babylabnijmegen	ba1869	NCDI	24	719	304	54.29	FALSE	NA	babylabnijmegen:ba1869	54.29	Dutch	Other	1	hpp	217	7.12936344969199	6-9 mo	FALSE	F	FALSE	685	776	0.400045995515437	NA	NA	-2.67126566161167	2.47512112760818	-0.449097294689244	0.403321390295008	0.941491522909914	NA
babylabnijmegen	ba1069	NCDI	24	717	570	99	FALSE	NA	babylabnijmegen:ba1069	99	Dutch	Other	1	hpp	270	8.87063655030801	6-9 mo	FALSE	M	FALSE	685	776	1.34079348931841	NA	NA	-0.929992560995657	2.40941270871701	-0.514805713580414	1.95680228455012	2.70481044120121	NA
babylabnijmegen	ba01912	NCDI	24	732	259	41.56	FALSE	Agedays is calculated on the enddate of the survey i.o. the DoT in by parents, because this date (the day the questionnaire was filled in) was not valid	babylabnijmegen:ba01912	41.56	Dutch	Other	1	hpp	323	10.611909650924	9-12 mo	FALSE	F	FALSE	685	776	0.00569368001518309	NA	NA	0.81128053962036	2.90222585040079	-0.0219925718966363	-0.0389915549939118	0.643185690868152	NA
babylabnijmegen	ba2669	NCDI	24	721	180	35.36	FALSE	NA	babylabnijmegen:ba2669	35.36	Dutch	Other	3	hpp	245	8.04928131416838	6-9 mo	FALSE	M	FALSE	685	776	0.372864891119566	NA	NA	-1.75134779713529	2.54082954649935	-0.383388875798074	-0.25441498474971	0.119493230172616	NA
babylabpotsdam	b6805	FRAKIS	18	547	39	NA	FALSE	NA	babylabpotsdam:b6805	NA	German	Other	1	hpp	302	9.92197125256673	9-12 mo	FALSE	F	FALSE	502	594	0.504779791211952	NA	NA	0.12134214126307	-3.17580289703248	-0.290994426518042	NA	-0.81519837689157	67
babylabpotsdam	b6805	FRAKIS	24	707	253	NA	FALSE	NA	babylabpotsdam:b6805	NA	German	Other	1	hpp	302	9.92197125256673	9-12 mo	FALSE	F	FALSE	685	776	0.504779791211952	NA	NA	0.12134214126307	2.08087061426115	-0.843347808036267	NA	0.603411579929251	61
babylabpotsdam	b6829	FRAKIS	18	549	26	NA	FALSE	NA	babylabpotsdam:b6829	NA	German	Other	3	hpp	309	10.1519507186858	9-12 mo	FALSE	M	FALSE	502	594	0.0463034305631993	NA	NA	0.351321607382167	-3.11009447814131	-0.225286007626871	NA	-0.90137561725919	58
babylabpotsdam	b6829	FRAKIS	24	716	64	NA	FALSE	NA	babylabpotsdam:b6829	NA	German	Other	3	hpp	309	10.1519507186858	9-12 mo	FALSE	M	FALSE	685	776	0.0463034305631993	NA	NA	0.351321607382167	2.37655849927142	-0.547659923026	NA	-0.649472914646147	18
babylabpotsdam	b6833	FRAKIS	24	719	22	NA	FALSE	NA	babylabpotsdam:b6833	NA	German	Other	3	hpp	364	11.958932238193	9-12 mo	FALSE	M	FALSE	685	776	-0.00362501857079193	NA	NA	2.15830312688935	2.47512112760818	-0.449097294689244	NA	-0.927891691218457	5
babylabpotsdam	b6834	FRAKIS	18	550	146	NA	FALSE	NA	babylabpotsdam:b6834	NA	German	Other	2	hpp	356	11.6960985626283	9-12 mo	FALSE	M	FALSE	502	594	0.502111821344769	NA	NA	1.89546945132467	-3.07724026869572	-0.192431798181286	NA	-0.105893398481159	87
babylabpotsdam	b6846	FRAKIS	18	560	102	NA	FALSE	a bit too old 18.7 months	babylabpotsdam:b6846	NA	German	Other	2	hpp	361	11.8603696098563	9-12 mo	FALSE	F	FALSE	502	594	0.169162665726996	NA	NA	2.0597404985526	-2.74869817423987	0.136110296274566	NA	-0.397570212033104	80
babylabpotsdam	b6846	FRAKIS	24	717	480	NA	FALSE	NA	babylabpotsdam:b6846	NA	German	Other	2	hpp	361	11.8603696098563	9-12 mo	FALSE	F	FALSE	685	776	0.169162665726996	NA	NA	2.0597404985526	2.40941270871701	-0.514805713580414	NA	2.10819877711769	95
babylabpotsdam	b6850	FRAKIS	18	541	4	NA	FALSE	NA	babylabpotsdam:b6850	NA	German	Other	4	hpp	330	10.8418891170431	9-12 mo	FALSE	M	FALSE	502	594	0.308109506040566	NA	NA	1.04126000573946	-3.37292815370599	-0.488119683191553	NA	-1.04721402403516	22
babylabpotsdam	b6850	FRAKIS	24	735	50	NA	FALSE	NA	babylabpotsdam:b6850	NA	German	Other	4	hpp	330	10.8418891170431	9-12 mo	FALSE	M	FALSE	685	776	0.308109506040566	NA	NA	1.04126000573946	3.00078847873754	0.0765700564401193	NA	-0.742279173503584	12
babylabpotsdam	b6869	FRAKIS	18	532	45	NA	FALSE	NA	babylabpotsdam:b6869	NA	German	Other	2	hpp	302	9.92197125256673	9-12 mo	FALSE	M	FALSE	502	594	0.0986131330932495	NA	NA	0.12134214126307	-3.66861603871626	-0.78380756820182	NA	-0.775424265952668	71
babylabpotsdam	b6869	FRAKIS	24	717	283	NA	FALSE	NA	babylabpotsdam:b6869	NA	German	Other	2	hpp	302	9.92197125256673	9-12 mo	FALSE	M	FALSE	685	776	0.0986131330932495	NA	NA	0.12134214126307	2.40941270871701	-0.514805713580414	NA	0.802282134623758	65
babylabpotsdam	b6871	FRAKIS	18	552	83	NA	FALSE	NA	babylabpotsdam:b6871	NA	German	Other	4	singlescreen	329	10.8090349075975	9-12 mo	FALSE	M	FALSE	502	594	0.166392545398411	NA	NA	1.00840579629387	-3.01153184980455	-0.126723379290115	NA	-0.523521563339625	78
babylabpotsdam	b6871	FRAKIS	24	719	282	NA	FALSE	NA	babylabpotsdam:b6871	NA	German	Other	4	singlescreen	329	10.8090349075975	9-12 mo	FALSE	M	FALSE	685	776	0.166392545398411	NA	NA	1.00840579629387	2.47512112760818	-0.449097294689244	NA	0.795653116133941	64
babylabpotsdam	b6873	FRAKIS	18	562	106	NA	FALSE	a bit too old 18.7 months	babylabpotsdam:b6873	NA	German	Other	1	hpp	317	10.4147843942505	9-12 mo	FALSE	M	FALSE	502	594	0.235665704264925	NA	NA	0.614155282946848	-2.6829897553487	0.201818715165737	NA	-0.371054138073836	80
